gain	32	9	-80.10
gain	9	33	-84.13
gain	33	9	-86.72
gain	9	34	-81.04
gain	34	9	-80.55
gain	9	35	-89.66
gain	35	9	-85.19
gain	9	36	-75.38
gain	36	9	-74.03
gain	9	37	-86.66
gain	37	9	-87.98
gain	9	38	-81.35
gain	38	9	-79.58
gain	9	39	-72.15
gain	39	9	-72.92
gain	9	40	-78.32
gain	40	9	-81.98
gain	9	41	-89.09
gain	41	9	-86.89
gain	9	42	-80.40
gain	42	9	-77.48
gain	9	43	-91.95
gain	43	9	-87.10
gain	9	44	-74.74
gain	44	9	-71.91
gain	9	45	-82.76
gain	45	9	-73.88
gain	9	46	-86.27
gain	46	9	-83.85
gain	9	47	-79.23
gain	47	9	-70.99
gain	9	48	-61.77
gain	48	9	-61.06
gain	10	11	-78.87
gain	11	10	-84.32
gain	10	12	-85.51
gain	12	10	-89.22
gain	10	13	-83.93
gain	13	10	-85.83
gain	10	14	-91.50
gain	14	10	-89.61
gain	10	15	-84.01
gain	15	10	-87.78
gain	10	16	-86.51
gain	16	10	-86.99
gain	10	17	-87.68
gain	17	10	-88.28
gain	10	18	-81.50
gain	18	10	-83.37
gain	10	19	-80.85
gain	19	10	-88.67
gain	10	20	-60.79
gain	20	10	-65.07
gain	10	21	-85.18
gain	21	10	-85.81
gain	10	22	-77.83
gain	22	10	-86.93
gain	10	23	-79.69
gain	23	10	-86.56
gain	10	24	-77.18
gain	24	10	-78.16
gain	10	25	-86.14
gain	25	10	-86.41
gain	10	26	-70.70
gain	26	10	-73.38
gain	10	27	-70.61
gain	27	10	-72.63
gain	10	28	-45.94
gain	28	10	-45.23
gain	10	29	-85.27
gain	29	10	-90.21
gain	10	30	-78.49
gain	30	10	-80.62
gain	10	31	-71.10
gain	31	10	-66.32
gain	10	32	-68.57
gain	32	10	-69.89
gain	10	33	-75.07
gain	33	10	-83.38
gain	10	34	-89.88
gain	34	10	-95.11
gain	10	35	-71.41
gain	35	10	-72.65
gain	10	36	-81.63
gain	36	10	-86.00
gain	10	37	-90.41
gain	37	10	-97.45
gain	10	38	-78.26
gain	38	10	-82.21
gain	10	39	-85.96
gain	39	10	-92.45
gain	10	40	-79.18
gain	40	10	-88.57
gain	10	41	-74.42
gain	41	10	-77.95
gain	10	42	-87.05
gain	42	10	-89.86
gain	10	43	-73.26
gain	43	10	-74.13
gain	10	44	-81.38
gain	44	10	-84.27
gain	10	45	-84.37
gain	45	10	-81.20
gain	10	46	-79.45
gain	46	10	-82.75
gain	10	47	-85.69
gain	47	10	-83.17
gain	10	48	-84.76
gain	48	10	-89.77
gain	11	12	-90.18
gain	12	11	-88.45
gain	11	13	-93.49
gain	13	11	-89.95
gain	11	14	-87.97
gain	14	11	-80.65
gain	11	15	-89.93
gain	15	11	-88.26
gain	11	16	-87.60
gain	16	11	-82.63
gain	11	17	-90.21
gain	17	11	-85.37
gain	11	18	-72.53
gain	18	11	-68.96
gain	11	19	-83.86
gain	19	11	-86.23
gain	11	20	-84.48
gain	20	11	-83.32
gain	11	21	-85.48
gain	21	11	-80.67
gain	11	22	-76.63
gain	22	11	-80.29
gain	11	23	-70.67
gain	23	11	-72.10
gain	11	24	-68.77
gain	24	11	-64.31
gain	11	25	-84.89
gain	25	11	-79.72
gain	11	26	-80.82
gain	26	11	-78.06
gain	11	27	-90.95
gain	27	11	-87.52
gain	11	28	-86.90
gain	28	11	-80.74
gain	11	29	-92.86
gain	29	11	-92.36
gain	11	30	-86.72
gain	30	11	-83.41
gain	11	31	-84.88
gain	31	11	-74.66
gain	11	32	-80.36
gain	32	11	-76.23
gain	11	33	-84.33
gain	33	11	-87.19
gain	11	34	-89.93
gain	34	11	-89.72
gain	11	35	-88.29
